RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
53021,600042100,1977/09/28 00:00:00+00,0,ELLIOTT AVE,913,
53022,600042100,2014/04/21 00:00:00+00,190000,ELLIOTT AVE,913,
53023,600042200,1962/08/31 00:00:00+00,10000,ELLIOTT AVE,911,
53024,600042200,1990/01/12 00:00:00+00,65000,ELLIOTT AVE,911,
53025,600043000,1987/12/15 00:00:00+00,0,ELLIOTT AVE,909,
53026,600043000,2015/01/15 00:00:00+00,0,ELLIOTT AVE,909,
53027,600044000,2002/01/11 00:00:00+00,88000,ELLIOTT AVE,907,
53028,600044000,1987/12/30 00:00:00+00,33350,ELLIOTT AVE,907,
53029,600044000,1943/10/09 00:00:00+00,500,ELLIOTT AVE,907,
53030,600045000,2006/08/31 00:00:00+00,0,MERIDIAN ST,1008,
53031,600045000,1987/11/20 00:00:00+00,45000,MERIDIAN ST,1008,
53032,600045000,1992/02/20 00:00:00+00,64500,MERIDIAN ST,1008,
53033,600045000,2008/07/03 00:00:00+00,173500,MERIDIAN ST,1008,
53034,600045100,2001/02/23 00:00:00+00,112500,MERIDIAN ST,1006,
53035,600045100,1999/08/31 00:00:00+00,0,MERIDIAN ST,1006,
53036,600045100,1999/08/09 00:00:00+00,0,MERIDIAN ST,1006,
53037,600045100,2009/07/14 00:00:00+00,225000,MERIDIAN ST,1006,
53038,600045100,1994/03/29 00:00:00+00,0,MERIDIAN ST,1006,
53039,600045100,2014/11/20 00:00:00+00,240000,MERIDIAN ST,1006,
53040,600045100,2017/05/04 00:00:00+00,299000,MERIDIAN ST,1006,
53041,600045100,1997/02/11 00:00:00+00,0,MERIDIAN ST,1006,
53042,600045100,2001/01/10 00:00:00+00,0,MERIDIAN ST,1006,
53043,600045200,2015/06/25 00:00:00+00,150000,ELLIOTT AVE,905,
53044,600045200,2019/03/28 00:00:00+00,425000,ELLIOTT AVE,905,
53045,600045200,1988/10/27 00:00:00+00,59500,ELLIOTT AVE,905,
53046,600045200,2018/06/20 00:00:00+00,0,ELLIOTT AVE,905,
53047,600045200,1993/04/30 00:00:00+00,74900,ELLIOTT AVE,905,
53048,600045200,2015/11/05 00:00:00+00,150000,ELLIOTT AVE,905,
53049,600046000,1992/01/15 00:00:00+00,80900,ELLIOTT AVE,900,
53050,600046000,2013/08/21 00:00:00+00,125000,ELLIOTT AVE,900,
53051,600046000,2015/02/10 00:00:00+00,325000,ELLIOTT AVE,900,
53052,600046000,1992/09/10 00:00:00+00,84500,ELLIOTT AVE,900,
53053,600046000,2000/06/01 00:00:00+00,95000,ELLIOTT AVE,900,
53054,600046000,2013/04/01 00:00:00+00,107817,ELLIOTT AVE,900,
53055,600046000,2017/12/28 00:00:00+00,400000,ELLIOTT AVE,900,
53056,600046000,2018/03/06 00:00:00+00,0,ELLIOTT AVE,900,
53057,600047000,2002/12/20 00:00:00+00,103500,ELLIOTT AVE,902,
53058,600047000,1994/12/05 00:00:00+00,85500,ELLIOTT AVE,902,
53059,600047000,2003/05/14 00:00:00+00,166400,ELLIOTT AVE,902,
53060,600047000,1990/08/10 00:00:00+00,73050,ELLIOTT AVE,902,
53061,600047000,2006/08/08 00:00:00+00,250000,ELLIOTT AVE,902,
53062,600048000,1960/04/22 00:00:00+00,11000,ELLIOTT AVE,904,
53063,600048000,2017/03/20 00:00:00+00,0,ELLIOTT AVE,904,
53064,600049000,1960/04/22 00:00:00+00,11000,ELLIOTT AVE,0,
53065,600049000,2017/03/20 00:00:00+00,0,ELLIOTT AVE,0,
53066,600050000,2006/08/01 00:00:00+00,100000,ELLIOTT AVE,908,
53067,600050000,1977/08/15 00:00:00+00,31000,ELLIOTT AVE,908,
53068,600050000,2007/06/28 00:00:00+00,355000,ELLIOTT AVE,908,
53069,600050000,2014/01/10 00:00:00+00,337000,ELLIOTT AVE,908,
53070,600051000,1977/08/15 00:00:00+00,31000,ELLIOTT AVE,910,
53071,600051000,2006/08/01 00:00:00+00,220000,ELLIOTT AVE,910,
53072,600051000,2010/01/12 00:00:00+00,150000,ELLIOTT AVE,910,
53073,600051000,2016/06/17 00:00:00+00,201000,ELLIOTT AVE,910,
53074,600052000,2012/06/25 00:00:00+00,0,ELLIOTT AVE,912,
53075,600052000,1954/11/03 00:00:00+00,7250,ELLIOTT AVE,912,
53076,600052000,2005/03/25 00:00:00+00,0,ELLIOTT AVE,912,
53077,600052000,2008/04/18 00:00:00+00,170000,ELLIOTT AVE,912,
53078,600052000,2017/07/21 00:00:00+00,0,ELLIOTT AVE,912,
53079,600053000,1976/04/07 00:00:00+00,17500,ELLIOTT AVE,914,
53080,600054000,1985/04/05 00:00:00+00,0,ELLIOTT AVE,916,
53081,600054000,1991/09/25 00:00:00+00,60000,ELLIOTT AVE,916,
53082,600055000,1982/07/06 00:00:00+00,38500,ELLIOTT AVE,918,
53083,600055000,1995/06/29 00:00:00+00,78000,ELLIOTT AVE,918,
53084,600055000,2017/05/16 00:00:00+00,0,ELLIOTT AVE,918,
53085,600056000,2004/06/29 00:00:00+00,140000,ALTAVISTA AVE,919,
53086,600056000,2016/05/31 00:00:00+00,197000,ALTAVISTA AVE,919,
53087,600056000,2003/12/18 00:00:00+00,115000,ALTAVISTA AVE,919,
53088,600056000,2004/01/08 00:00:00+00,0,ALTAVISTA AVE,919,
53089,600056000,1990/08/28 00:00:00+00,0,ALTAVISTA AVE,919,
53090,600056000,1988/08/24 00:00:00+00,0,ALTAVISTA AVE,919,
53091,600056000,2009/04/17 00:00:00+00,0,ALTAVISTA AVE,919,
53092,600057000,1969/12/03 00:00:00+00,12500,ALTAVISTA AVE,917,
53093,600057000,2018/04/26 00:00:00+00,0,ALTAVISTA AVE,917,
53094,600058000,1996/09/10 00:00:00+00,38000,ALTAVISTA AVE,915,
53095,600058000,2007/01/18 00:00:00+00,178000,ALTAVISTA AVE,915,
53096,600058000,2001/09/12 00:00:00+00,89500,ALTAVISTA AVE,915,
53097,600058000,1996/01/12 00:00:00+00,0,ALTAVISTA AVE,915,
53098,600059000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,913,
53099,600059000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,913,
53100,600059000,1994/01/14 00:00:00+00,0,ALTAVISTA AVE,913,
53101,600059000,1997/11/13 00:00:00+00,0,ALTAVISTA AVE,913,
53102,600060000,1975/03/28 00:00:00+00,11500,ALTAVISTA AVE,911,
53103,600060000,1983/07/07 00:00:00+00,0,ALTAVISTA AVE,911,
53104,600060000,1983/07/07 00:00:00+00,0,ALTAVISTA AVE,911,
53105,600061000,2015/06/09 00:00:00+00,0,ALTAVISTA AVE,909,
53106,600061000,2019/02/05 00:00:00+00,0,ALTAVISTA AVE,909,
53107,600061000,2019/02/05 00:00:00+00,0,ALTAVISTA AVE,909,
53108,600061000,1996/04/02 00:00:00+00,86000,ALTAVISTA AVE,909,
53109,600061000,2015/08/14 00:00:00+00,0,ALTAVISTA AVE,909,
53110,600061000,2013/09/24 00:00:00+00,0,ALTAVISTA AVE,909,
53111,600061000,2000/08/31 00:00:00+00,120000,ALTAVISTA AVE,909,
53112,600061000,1992/02/02 00:00:00+00,0,ALTAVISTA AVE,909,
53113,600063000,1971/02/09 00:00:00+00,15500,ALTAVISTA AVE,905,
53114,600063000,2002/07/26 00:00:00+00,77900,ALTAVISTA AVE,905,
53115,600064000,1997/11/13 00:00:00+00,0,ALTAVISTA AVE,903,
53116,600064000,1994/01/14 00:00:00+00,0,ALTAVISTA AVE,903,
53117,600064000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,903,
53118,600064000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,903,
53119,600065000,2006/12/15 00:00:00+00,221400,ALTAVISTA AVE,901,
53120,600065000,1948/08/02 00:00:00+00,450,ALTAVISTA AVE,901,
53121,600065000,2015/08/21 00:00:00+00,0,ALTAVISTA AVE,901,
53122,600065000,2005/08/04 00:00:00+00,190000,ALTAVISTA AVE,901,
53123,600066000,1957/06/11 00:00:00+00,7800,ALTAVISTA AVE,900,
53124,600066000,1993/08/13 00:00:00+00,0,ALTAVISTA AVE,900,
53125,600066000,2001/06/22 00:00:00+00,95000,ALTAVISTA AVE,900,
53126,600067000,1997/11/13 00:00:00+00,0,ALTAVISTA AVE,902,
53127,600067000,2014/10/15 00:00:00+00,0,ALTAVISTA AVE,902,
53128,600067000,1994/01/14 00:00:00+00,0,ALTAVISTA AVE,902,
53129,600067000,2001/03/23 00:00:00+00,0,ALTAVISTA AVE,902,
53130,600068000,1997/11/13 00:00:00+00,0,ALTAVISTA AVE,904,
53131,600068000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,904,
53132,600068000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,904,
53133,600068000,1994/01/14 00:00:00+00,0,ALTAVISTA AVE,904,
53134,600070000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,908,
53135,600070000,2008/12/29 00:00:00+00,0,ALTAVISTA AVE,908,
53136,600070000,1994/01/14 00:00:00+00,0,ALTAVISTA AVE,908,
53137,600070000,1986/12/31 00:00:00+00,38000,ALTAVISTA AVE,908,
53138,600071000,1958/01/21 00:00:00+00,8250,ALTAVISTA AVE,910,
53139,600071000,2014/03/31 00:00:00+00,160000,ALTAVISTA AVE,910,
53140,600072000,2013/04/15 00:00:00+00,0,ALTAVISTA AVE,912,
53141,600072000,2015/11/03 00:00:00+00,172000,ALTAVISTA AVE,912,
53142,600072000,2010/03/12 00:00:00+00,0,ALTAVISTA AVE,912,
53143,600072000,1988/04/15 00:00:00+00,53000,ALTAVISTA AVE,912,
53144,600072000,1974/11/15 00:00:00+00,14000,ALTAVISTA AVE,912,
53145,600072000,2013/04/15 00:00:00+00,56633,ALTAVISTA AVE,912,
53146,600072000,2008/04/17 00:00:00+00,0,ALTAVISTA AVE,912,
53147,600072000,2018/09/26 00:00:00+00,0,ALTAVISTA AVE,912,
53148,600073000,2006/09/05 00:00:00+00,169000,ALTAVISTA AVE,914,
53149,600073000,1950/01/20 00:00:00+00,7200,ALTAVISTA AVE,914,
53150,600073000,2020/01/13 00:00:00+00,0,ALTAVISTA AVE,914,
53151,600073000,2018/03/07 00:00:00+00,180000,ALTAVISTA AVE,914,
53152,600073000,2005/07/15 00:00:00+00,0,ALTAVISTA AVE,914,
53153,600074000,2007/03/23 00:00:00+00,0,ALTAVISTA AVE,916,
53154,600074000,1988/01/01 00:00:00+00,0,ALTAVISTA AVE,916,
53155,600074000,1950/02/09 00:00:00+00,0,ALTAVISTA AVE,916,
53156,600074000,2007/03/23 00:00:00+00,190000,ALTAVISTA AVE,916,
53157,600074000,2015/06/17 00:00:00+00,0,ALTAVISTA AVE,916,
53158,600075000,2016/07/15 00:00:00+00,0,ALTAVISTA AVE,918,
53159,600075000,1979/01/04 00:00:00+00,32500,ALTAVISTA AVE,918,
53160,600075000,1997/01/01 00:00:00+00,0,ALTAVISTA AVE,918,
53161,600075000,2001/07/27 00:00:00+00,0,ALTAVISTA AVE,918,
53162,600075000,2016/11/15 00:00:00+00,248000,ALTAVISTA AVE,918,
53163,600076000,2014/11/04 00:00:00+00,150000,DRUID AVE,901,
53164,600076000,1976/04/12 00:00:00+00,16500,DRUID AVE,901,
53165,600076100,2002/10/28 00:00:00+00,0,DRUID AVE,903,
53166,600076100,1972/08/02 00:00:00+00,18800,DRUID AVE,903,
53167,600076200,2017/04/07 00:00:00+00,0,DRUID AVE,905,
53168,600076200,2017/12/12 00:00:00+00,245000,DRUID AVE,905,
53169,600076200,2018/06/19 00:00:00+00,386000,DRUID AVE,905,
53170,600076200,1966/01/17 00:00:00+00,12000,DRUID AVE,905,
53171,600076300,1964/04/24 00:00:00+00,12650,DRUID AVE,907,
53172,600076400,1959/06/18 00:00:00+00,12000,DRUID AVE,909,
53173,600076400,2016/04/20 00:00:00+00,0,DRUID AVE,909,
53174,600076400,2016/05/13 00:00:00+00,119000,DRUID AVE,909,
53175,600076400,1982/09/27 00:00:00+00,0,DRUID AVE,909,
53176,600076500,2008/05/28 00:00:00+00,225000,DRUID AVE,911,
53177,600076500,1999/02/22 00:00:00+00,0,DRUID AVE,911,
53178,600076500,1959/12/14 00:00:00+00,12250,DRUID AVE,911,
53179,600076500,2008/03/10 00:00:00+00,0,DRUID AVE,911,
53180,600076600,1999/07/23 00:00:00+00,107000,DRUID AVE,913,
53181,600076600,2010/10/18 00:00:00+00,0,DRUID AVE,913,
53182,600076600,2018/03/19 00:00:00+00,330000,DRUID AVE,913,
53183,600076600,1995/08/31 00:00:00+00,84150,DRUID AVE,913,
53184,600076600,1994/01/28 00:00:00+00,0,DRUID AVE,913,
53185,600076600,2010/10/18 00:00:00+00,0,DRUID AVE,913,
53186,600076600,2002/08/09 00:00:00+00,0,DRUID AVE,913,
53187,600076700,2002/08/02 00:00:00+00,0,DRUID AVE,915,
53188,600076700,1995/10/10 00:00:00+00,0,DRUID AVE,915,
53189,600076700,1989/08/28 00:00:00+00,0,DRUID AVE,915,
53190,600076700,2000/11/15 00:00:00+00,0,DRUID AVE,915,
53191,600076800,1960/06/04 00:00:00+00,11000,DRUID AVE,917,
53192,600076800,2013/09/30 00:00:00+00,229000,DRUID AVE,917,
53193,600076800,2013/07/03 00:00:00+00,160000,DRUID AVE,917,
53194,600076800,2005/11/08 00:00:00+00,0,DRUID AVE,917,
53195,600076900,1985/07/26 00:00:00+00,15000,DRUID AVE,919,
53196,600076900,1968/01/16 00:00:00+00,14250,DRUID AVE,919,
53197,600077000,2017/03/10 00:00:00+00,0,DRUID AVE,900,
53198,600077000,2018/03/01 00:00:00+00,0,DRUID AVE,900,
53199,600077000,1966/06/03 00:00:00+00,1500,DRUID AVE,900,
53200,600078000,1997/12/30 00:00:00+00,30000,DRUID AVE,902,
53201,600078000,1986/03/11 00:00:00+00,0,DRUID AVE,902,
53202,600078000,2008/02/07 00:00:00+00,0,DRUID AVE,902,
53203,600079000,1984/10/10 00:00:00+00,4320,DRUID AVE,0,
53204,600079000,1984/04/04 00:00:00+00,0,DRUID AVE,0,
53205,600080000,1960/02/09 00:00:00+00,500,DRUID AVE,0,
53206,600080000,1986/08/14 00:00:00+00,8000,DRUID AVE,0,
53207,600081000,2001/10/12 00:00:00+00,151500,DRUID AVE,908,
53208,600081000,2006/07/31 00:00:00+00,319000,DRUID AVE,908,
53209,600081000,1960/02/09 00:00:00+00,13355,DRUID AVE,908,
53210,600081000,2006/08/14 00:00:00+00,0,DRUID AVE,908,
53211,600081000,2008/06/26 00:00:00+00,340000,DRUID AVE,908,
53212,600081100,1995/05/10 00:00:00+00,0,DRUID AVE,910,
53213,600081100,2004/12/21 00:00:00+00,210000,DRUID AVE,910,
53214,600081100,1985/05/03 00:00:00+00,59000,DRUID AVE,910,
53215,600081200,1976/01/23 00:00:00+00,27800,DRUID AVE,912,
53216,600081200,2003/07/25 00:00:00+00,0,DRUID AVE,912,
53217,600081300,1964/06/04 00:00:00+00,9000,DRUID AVE,914,
53218,600081300,1995/05/16 00:00:00+00,72400,DRUID AVE,914,
53219,600081300,2020/01/09 00:00:00+00,0,DRUID AVE,914,
53220,600081400,1970/04/03 00:00:00+00,18000,DRUID AVE,916,
53221,600081400,1999/03/16 00:00:00+00,45000,DRUID AVE,916,
53222,600081400,1992/01/15 00:00:00+00,80000,DRUID AVE,916,
53223,600081500,2013/12/13 00:00:00+00,132472,DRUID AVE,918,
53224,600081500,1990/02/16 00:00:00+00,0,DRUID AVE,918,
53225,600081500,1990/11/14 00:00:00+00,82600,DRUID AVE,918,
53226,600081500,2015/04/16 00:00:00+00,249900,DRUID AVE,918,
53227,600081600,2012/07/27 00:00:00+00,0,STONEHENGE AVE,909,
53228,600081600,1974/04/24 00:00:00+00,45000,STONEHENGE AVE,909,
53229,600081600,1990/04/12 00:00:00+00,0,STONEHENGE AVE,909,
53230,600081700,1990/04/12 00:00:00+00,0,STONEHENGE AVE,911,
53231,600081700,1974/04/24 00:00:00+00,45000,STONEHENGE AVE,911,
53232,600081700,2012/07/27 00:00:00+00,0,STONEHENGE AVE,911,
53233,600081800,2004/10/11 00:00:00+00,166000,STONEHENGE AVE,0,
53234,600081800,2019/02/21 00:00:00+00,0,STONEHENGE AVE,0,
53235,600081800,1976/10/29 00:00:00+00,0,STONEHENGE AVE,0,
53236,600081800,2017/11/21 00:00:00+00,510000,STONEHENGE AVE,0,
53237,600081800,1968/12/17 00:00:00+00,4000,STONEHENGE AVE,0,
53238,600082000,1988/09/15 00:00:00+00,0,STONEHENGE AVE,907,
53239,600082000,1989/09/01 00:00:00+00,55000,STONEHENGE AVE,907,
53240,600083000,1978/01/31 00:00:00+00,13100,STONEHENGE AVE,905,
53241,600084000,1970/05/20 00:00:00+00,6000,STONEHENGE AVE,903,
53242,600084000,1995/01/18 00:00:00+00,0,STONEHENGE AVE,903,
53243,600085000,2001/10/19 00:00:00+00,90000,STONEHENGE AVE,901,
53244,600085000,2012/07/19 00:00:00+00,250000,STONEHENGE AVE,901,
53245,600085000,1998/08/11 00:00:00+00,32000,STONEHENGE AVE,901,
53246,600085000,1998/02/10 00:00:00+00,0,STONEHENGE AVE,901,
53247,600085000,2000/07/20 00:00:00+00,82500,STONEHENGE AVE,901,
53248,600085000,1997/09/26 00:00:00+00,0,STONEHENGE AVE,901,
53249,600085000,2005/08/31 00:00:00+00,229900,STONEHENGE AVE,901,
53250,600085000,2003/10/13 00:00:00+00,125500,STONEHENGE AVE,901,
53251,600086000,2005/07/29 00:00:00+00,248000,STONEHENGE AVE,900,
53252,600086000,1988/09/29 00:00:00+00,62500,STONEHENGE AVE,900,
53253,600086000,1987/06/03 00:00:00+00,31700,STONEHENGE AVE,900,
53254,600086000,2001/01/29 00:00:00+00,85500,STONEHENGE AVE,900,
53255,600086000,2016/03/11 00:00:00+00,407000,STONEHENGE AVE,900,
53256,600086000,2018/10/10 00:00:00+00,0,STONEHENGE AVE,900,
53257,600086000,2019/03/05 00:00:00+00,0,STONEHENGE AVE,900,
53258,600087000,1990/03/12 00:00:00+00,48000,STONEHENGE AVE,904,
53259,600087000,1989/08/04 00:00:00+00,84300,STONEHENGE AVE,904,
53260,600087000,2020/02/14 00:00:00+00,0,STONEHENGE AVE,904,
53261,600087000,1998/12/02 00:00:00+00,0,STONEHENGE AVE,904,
53262,600088000,2000/03/06 00:00:00+00,58000,STONEHENGE AVE,906,
53263,600088000,2007/11/02 00:00:00+00,190000,STONEHENGE AVE,906,
53264,600088000,2015/04/30 00:00:00+00,225000,STONEHENGE AVE,906,
53265,600088000,2009/07/28 00:00:00+00,190000,STONEHENGE AVE,906,
53266,600088000,1959/07/19 00:00:00+00,5000,STONEHENGE AVE,906,
53267,600089000,1999/09/03 00:00:00+00,82500,STONEHENGE AVE,908,
53268,600089000,1996/07/19 00:00:00+00,75500,STONEHENGE AVE,908,
53269,600089000,1983/08/29 00:00:00+00,33500,STONEHENGE AVE,908,
53270,600090000,2016/12/13 00:00:00+00,0,STONEHENGE AVE,910,
53271,600090000,1977/11/18 00:00:00+00,3600,STONEHENGE AVE,910,
53272,600090000,1986/12/23 00:00:00+00,5000,STONEHENGE AVE,910,
53273,600090000,2018/12/07 00:00:00+00,249900,STONEHENGE AVE,910,
53274,600091000,2017/11/21 00:00:00+00,510000,STONEHENGE AVE,0,
53275,600091000,2019/02/21 00:00:00+00,0,STONEHENGE AVE,0,
53276,600091000,2004/10/11 00:00:00+00,166000,STONEHENGE AVE,0,
53277,600091000,1976/10/29 00:00:00+00,0,STONEHENGE AVE,0,
53278,600091000,1968/12/17 00:00:00+00,4000,STONEHENGE AVE,0,
53279,600095000,2005/12/28 00:00:00+00,0,ROCKLAND AVE,919,
53280,600095000,2017/03/27 00:00:00+00,0,ROCKLAND AVE,919,
53281,600095000,2017/07/11 00:00:00+00,240000,ROCKLAND AVE,919,
53282,600095000,2017/12/11 00:00:00+00,400000,ROCKLAND AVE,919,
53283,600095000,1958/07/09 00:00:00+00,9750,ROCKLAND AVE,919,
53284,600096000,1958/03/13 00:00:00+00,9750,ROCKLAND AVE,917,
53285,600096000,2001/09/24 00:00:00+00,0,ROCKLAND AVE,917,
53286,600097000,2017/12/04 00:00:00+00,320000,ROCKLAND AVE,915,
53287,600097000,2016/04/19 00:00:00+00,155000,ROCKLAND AVE,915,
53288,600097000,2016/12/12 00:00:00+00,312000,ROCKLAND AVE,915,
53289,600097000,1990/02/21 00:00:00+00,3000,ROCKLAND AVE,915,
53290,600097000,1976/10/13 00:00:00+00,0,ROCKLAND AVE,915,
53291,600098000,1995/12/14 00:00:00+00,0,ROCKLAND AVE,913,
53292,600098000,2019/11/01 00:00:00+00,0,ROCKLAND AVE,913,
53293,600098000,1968/07/02 00:00:00+00,16500,ROCKLAND AVE,913,
53294,600098000,2020/01/16 00:00:00+00,320000,ROCKLAND AVE,913,
53295,600099000,1970/12/30 00:00:00+00,11500,ROCKLAND AVE,911,
53296,600099000,2018/01/26 00:00:00+00,0,ROCKLAND AVE,911,
53297,600099000,2011/10/20 00:00:00+00,185000,ROCKLAND AVE,911,
53298,600100000,2001/03/23 00:00:00+00,0,ROCKLAND AVE,909,
53299,600100000,1994/01/14 00:00:00+00,0,ROCKLAND AVE,909,
53300,600100000,1997/11/13 00:00:00+00,0,ROCKLAND AVE,909,
53301,600101000,1979/03/16 00:00:00+00,39000,ROCKLAND AVE,905,
53302,600103000,1970/07/14 00:00:00+00,4500,MERIDIAN ST,1408,
53303,600104000,1983/02/16 00:00:00+00,10100,MERIDIAN ST,1410,
53304,600104000,2006/05/31 00:00:00+00,185000,MERIDIAN ST,1410,
53305,600104000,2017/11/17 00:00:00+00,230000,MERIDIAN ST,1410,
53306,600104000,2000/01/31 00:00:00+00,0,MERIDIAN ST,1410,
53307,600104000,2012/04/11 00:00:00+00,174500,MERIDIAN ST,1410,
53308,600105000,1989/09/08 00:00:00+00,42500,ROCKLAND AVE,900,
53309,600105000,2014/07/02 00:00:00+00,230000,ROCKLAND AVE,900,
53310,600105000,1986/07/21 00:00:00+00,0,ROCKLAND AVE,900,
53311,600105100,2011/07/27 00:00:00+00,73500,ROCKLAND AVE,902,
53312,600105100,2011/08/31 00:00:00+00,290560,ROCKLAND AVE,902,
53313,600106000,1993/05/27 00:00:00+00,45000,ROCKLAND AVE,904,
53314,600106000,2011/06/29 00:00:00+00,259900,ROCKLAND AVE,904,
53315,600106000,2011/05/05 00:00:00+00,73500,ROCKLAND AVE,904,
53316,600106000,1993/04/28 00:00:00+00,0,ROCKLAND AVE,904,
53317,600107000,2003/08/12 00:00:00+00,95000,ROCKLAND AVE,906,
53318,600107000,2015/06/05 00:00:00+00,180000,ROCKLAND AVE,906,
53319,600107000,2018/05/30 00:00:00+00,271000,ROCKLAND AVE,906,
53320,600107000,2003/05/23 00:00:00+00,75000,ROCKLAND AVE,906,
53321,600107000,1991/02/28 00:00:00+00,25000,ROCKLAND AVE,906,
53322,600107000,1973/09/19 00:00:00+00,0,ROCKLAND AVE,906,
53323,600108000,1995/04/26 00:00:00+00,84500,ROCKLAND AVE,908,
53324,600108000,1977/12/05 00:00:00+00,32800,ROCKLAND AVE,908,
53325,600108100,2012/11/29 00:00:00+00,265662,ROCKLAND AVE,910,
53326,600108100,2012/08/31 00:00:00+00,62000,ROCKLAND AVE,910,
53327,600108200,2018/02/24 00:00:00+00,0,ROCKLAND AVE,0,
53328,600108200,2013/09/23 00:00:00+00,68000,ROCKLAND AVE,0,
53329,600109000,1970/12/30 00:00:00+00,11500,ROCKLAND AVE,914,
53330,600109000,2015/05/21 00:00:00+00,150000,ROCKLAND AVE,914,
53331,600109000,2018/07/19 00:00:00+00,290000,ROCKLAND AVE,914,
53332,600110000,2018/08/23 00:00:00+00,242500,ROCKLAND AVE,916,
53333,600110000,1960/04/05 00:00:00+00,1000,ROCKLAND AVE,916,
53334,600111000,2019/07/02 00:00:00+00,282000,ROCKLAND AVE,918,
53335,600111000,1958/05/06 00:00:00+00,7500,ROCKLAND AVE,918,
53336,600111000,2014/03/06 00:00:00+00,0,ROCKLAND AVE,918,
53337,600111000,2014/10/22 00:00:00+00,176000,ROCKLAND AVE,918,
53338,600111000,1994/02/22 00:00:00+00,0,ROCKLAND AVE,918,
53339,600112000,1971/05/10 00:00:00+00,0,ROCKLAND AVE,1000,
53340,600112000,1953/10/21 00:00:00+00,300,ROCKLAND AVE,1000,
53341,600112000,1999/07/02 00:00:00+00,69600,ROCKLAND AVE,1000,
53342,600114000,2011/07/20 00:00:00+00,72000,QUARRY RD,423,
53343,600114000,1969/01/21 00:00:00+00,1500,QUARRY RD,423,
53344,600115000,1998/07/17 00:00:00+00,0,QUARRY RD,421,
53345,600115000,1998/07/17 00:00:00+00,0,QUARRY RD,421,
53346,600115000,2006/11/21 00:00:00+00,0,QUARRY RD,421,
53347,600116000,2001/05/16 00:00:00+00,40000,QUARRY RD,419,
53348,600116000,1960/09/16 00:00:00+00,5800,QUARRY RD,419,
53349,600116000,1997/12/12 00:00:00+00,0,QUARRY RD,419,
53350,600116000,1998/02/18 00:00:00+00,32000,QUARRY RD,419,
53351,600117000,2016/10/07 00:00:00+00,73000,QUARRY RD,417,
53352,600117000,1994/07/25 00:00:00+00,0,QUARRY RD,417,
53353,600117000,2017/05/01 00:00:00+00,379577,QUARRY RD,417,
53354,600117000,2010/05/06 00:00:00+00,0,QUARRY RD,417,
53355,600117000,1995/04/07 00:00:00+00,25000,QUARRY RD,417,
53356,600117000,2015/08/04 00:00:00+00,50000,QUARRY RD,417,
53357,600118000,1994/07/25 00:00:00+00,0,QUARRY RD,415,
53358,600118000,2007/03/19 00:00:00+00,182900,QUARRY RD,415,
53359,600118000,1995/04/07 00:00:00+00,25000,QUARRY RD,415,
53360,600118000,2000/01/24 00:00:00+00,30000,QUARRY RD,415,
53361,600118000,2006/02/07 00:00:00+00,165000,QUARRY RD,415,
53362,600120000,1996/06/19 00:00:00+00,28000,STONEHENGE AVE EXT,0,
53363,600120000,2019/02/21 00:00:00+00,0,STONEHENGE AVE EXT,0,
53364,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53365,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53366,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53367,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53368,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53369,600120000,2017/08/02 00:00:00+00,0,STONEHENGE AVE EXT,0,
53370,600120000,2003/05/09 00:00:00+00,190000,STONEHENGE AVE EXT,0,
53371,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53372,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53373,600120000,2017/08/02 00:00:00+00,0,STONEHENGE AVE EXT,0,
53374,600120000,2017/08/31 00:00:00+00,0,STONEHENGE AVE EXT,0,
53375,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53376,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53377,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53378,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53379,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53380,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53381,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
53382,600120000,2017/08/02 00:00:00+00,0,STONEHENGE AVE EXT,0,
53383,600120000,2017/08/31 00:00:00+00,0,STONEHENGE AVE EXT,0,
53384,600120000,2017/03/27 00:00:00+00,0,STONEHENGE AVE EXT,0,
